Gene	Score
MDGA1	0.12930393
FUT4	0.12929368
OSMR	0.129272298
ZNF295-AS1	0.129264571
MYO1C	0.129256895
XPO7	0.129254662
C19orf70	0.12919150599999998
GIGYF1	0.129190786
PLEC	0.129188394
C14orf34	0.129177219
OR3A2	0.12910495
CLN6	0.129098202
RNF181	0.12909515900000001
RPF1	0.12908519
ZNF683	0.12907988
GAST	0.129058874
CEACAM21	0.129053046
LOC100507619	0.129009013
SLC3A2	0.12899982599999998
METTL19	0.128966992
GNAT2	0.12894702
LOC100129845	0.128919615
LOC100506119	0.12891492400000001
BCL2L13	0.128904413
CCDC28A	0.128824663
EVC	0.128806284
CARTPT	0.128805642
COMTD1	0.128792982
C3orf27	0.128782215
RWDD2B	0.128747638
MMP13	0.12873541300000002
ERO1L	0.128732417
KRTAP4-8	0.128612121
CLDN12	0.128446438
USP29	0.128442257
GLIPR1	0.128425328
CAV2	0.12841978699999998
PCBP4	0.1284122
CLDN15	0.128405383
PTCH2	0.128370265
RALGDS	0.12835790800000002
FNDC7	0.128332097
FXR2	0.12822855800000002
SLC26A4	0.12822841599999998
PNLIP	0.128219838
ANXA2P2	0.128170213
GAA	0.128147129
UGGT1	0.12814092800000002
FBXO30	0.128140811
RELL2	0.12813260099999998
LY6D	0.12810010800000002
SLIRP	0.128083208
ACAD10	0.128077788
TRIM54	0.128046246
LOC283693	0.127996853
SFTPC	0.127989875
SLC9A3R1	0.12798898
GNA15	0.127973463
UBE4B	0.127959934
CHST6	0.127956825
SLC24A4	0.127932225
RAPSN	0.12792590199999998
SOD2	0.127911277
LOC728012	0.127896861
NPR1	0.127880824
CCNT1	0.12788018
ATP2C1	0.127868599
TGFBR2	0.12785671199999998
DGKH	0.12782812300000002
SNX27	0.12782385599999999
SIM2	0.127749961
WDR48	0.127747279
LOC100506465	0.127736644
HEG1	0.127723539
UTS2	0.127719252
MIXL1	0.127699032
ANP32C	0.127683363
SPRR2A	0.12764455
PNCK	0.127638901
ASZ1	0.127589728
CFHR5	0.127574275
PRKAR1B	0.127566756
PDCD6IP	0.127544151
CST7	0.127527675
TINAGL1	0.12743492
GFRA4	0.127386706
PLEKHO2	0.127377073
TAS2R41	0.127308667
SEC11A	0.127237539
SLC33A1	0.12723652800000002
HPSE2	0.12723459199999998
PAEP	0.127194464
RNF212	0.12715012
RNASET2	0.127114623
IER3	0.127092517
ACVR1C	0.12701149
GNMT	0.126997855
LOC100505573	0.12694439400000002
RPL13A	0.12688621
TAAR3	0.126880459
RAD18	0.126860474
ASMTL-AS1	0.12683834800000002
MYPN	0.12680006
LOC100507299	0.12679368
EXOSC1	0.126772048
OR2L1P	0.126734767
VENTXP1	0.126654719
GPR156	0.126636199
UBA5	0.126634164
HSF5	0.126529423
FGF16	0.126515826
JPH4	0.126500972
SPRR2G	0.126492355
LOC100505928	0.12645420699999999
LOC100652980	0.126446516
TCEB2	0.126387699
PGLYRP2	0.126384353
LRCH1	0.126343399
CRB2	0.126310806
C10orf67	0.126282764
IQCF2	0.126215808
ZNF142	0.126192453
RNF175	0.126160562
CHST5	0.12615939699999998
MITF	0.126150283
FGFRL1	0.12614746699999999
LOC100131733	0.12613903
ZNF354C	0.126032331
SLC6A1	0.126015361
GTF3A	0.12596213
FBXL12	0.125930577
MRPL27	0.12590958900000002
C2CD2	0.125906405
C2orf82	0.1258283
POLR2A	0.125743508
ERLIN1	0.12573263099999998
TM6SF2	0.12570488400000002
ZBTB47	0.125698445
CCT8L2	0.125665003
C17orf81	0.125643924
LOC731779	0.125590013
CCDC105	0.125578208
LOC100652874	0.125558762
ABCB11	0.125554093
SETD8	0.125517457
TMX2	0.125510703
CASP5	0.125475276
NDUFV3	0.125454379
ZIC1	0.125443439
RHOQ	0.12539196800000002
HMGN4	0.125386847
R3HDM1	0.125336792
KRT38	0.12529289
CENPH	0.125283141
EXOC3L2	0.125237717
FXYD1	0.125236591
LRRC18	0.125173692
TNFRSF21	0.125173421
PRCP	0.125104613
LOC283761	0.125102248
LINS	0.125075937
C17orf42	0.125068744
GUCA1B	0.12498240599999999
SLFN5	0.124966597
TCN1	0.124961869
BIRC7	0.124935814
MYL3	0.12491754199999999
SPZ1	0.124908777
ZNF865	0.12489156800000001
MAMLD1	0.124882972
ZNF385C	0.124870013
MYF6	0.12486232400000001
LEKR1	0.124830176
HAS3	0.12480098699999999
MYOD1	0.124755138
H1FOO	0.124724026
CITED1	0.12465852699999999
PDIA4	0.124601398
WFDC3	0.124600213
GPSM3	0.12454394099999999
LINC00458	0.124497927
LDB2	0.124478158
LOC100506206	0.124470866
ZNF394	0.12445567199999999
PIGY	0.124445049
AIG1	0.124437972
ESYT1	0.12441877300000001
NRAP	0.12441701
FCRLA	0.124382878
GPR3	0.124348963
LOC100506406	0.12426007
VMP1	0.124230029
IL16	0.124184306
BAZ1A	0.12418306
KRT17	0.124182741
PSMC4	0.124173715
IGHV1-69	0.124162581
GALNT5	0.124127032
LACTB	0.12409767
GPSM1	0.124097165
PLEK	0.124070081
SRF	0.124067945
NHLH1	0.12406546800000001
CD300LG	0.124061793
MLLT6	0.124051022
KRTAP2-1	0.124049185
SAFB	0.124033691
PSMD4	0.12402594800000001
RPL27A	0.124024039
LPAR5	0.124022038
SOX10	0.123982572
CACNG4	0.123972296
TTC8	0.12397093
ASPH	0.12396911099999999
LST1	0.123861399
EXT1	0.123847275
TLE3	0.12382987
ALG8	0.12379748300000001
TTLL13	0.123784392
LRRN2	0.12376428199999999
PDE8A	0.12375344199999999
LOC728095	0.123703878
CDK9	0.12369132699999999
RRAS2	0.12366671800000001
C15orf55	0.12366530199999999
C1orf64	0.123650625
LOC339894	0.12360920800000001
LOC100509205	0.12358842800000001
SMUG1	0.123535771
SMTNL1	0.123528711
RAB5C	0.123514464
CALB2	0.123462646
DUSP11	0.123443594
GALNT13	0.123412454
LOC100505854	0.123366909
SLC46A1	0.12336478699999999
ADAMTS20	0.123327956
LOC400643	0.123297605
LOC100505635	0.12328175
AIFM3	0.123264506
NDRG3	0.12324876900000001
TFPI	0.123242638
LOC729059	0.123231177
BATF3	0.123226141
VMA21	0.12320655300000001
TAF8	0.123205304
STAB2	0.123195786
MAS1	0.12319165300000001
BREA2	0.12318526199999999
SLCO1B3	0.12315898900000001
VIM	0.12312397300000001
CILP2	0.123110761
PATL2	0.123110544
FAM176B	0.123080657
LAMA2	0.123076075
HBE1	0.12305958300000001
AXDND1	0.12301092699999999
PMM2	0.122989125
ATPAF1-AS1	0.122983337
ATP1A4	0.12297798199999999
PREB	0.12292826800000001
KLKB1	0.12292134199999999
GPR97	0.12289616
SERPINB10	0.122861376
C3orf37	0.12275679099999999
NDP	0.12271518099999999
LOC100505918	0.122695036
LOC100505862	0.122634009
SUFU	0.122633165
DIO3	0.122632216
LDHAL6B	0.12260847
TNK1	0.122553872
ADIPOQ	0.1224963
EGR2	0.122472968
RARRES2	0.122449219
C1orf68	0.122447374
ARHGEF15	0.122438735
POFUT1	0.12242687599999999
LINC00208	0.12240511
HTT	0.122397571
CHODL	0.12235587199999999
CSNK1A1	0.12229754300000001
CCRL2	0.122276059
CBS	0.122199595
SLC39A10	0.12219451199999999
TRAC	0.12218614
RSPO1	0.122169197
AP2M1	0.122168494
ZDHHC7	0.12215085699999999
LRRFIP1	0.12213550599999999
FDFT1	0.12212649800000001
LOC100130502	0.122114605
KIF5A	0.122076672
RGS16	0.122075045
CSTT	0.12206349699999999
TSSK6	0.12206038300000001
LOC285847	0.12205918199999999
TAF1B	0.12204188
SBSN	0.12204010000000001
LOC100133190	0.12199921
PNPLA6	0.12196846300000001
CORO1B	0.121963007
GTF2F1	0.121962821
LOC253962	0.12196122400000001
ARHGAP18	0.12195917199999999
ADO	0.121953815
GTF3C3	0.12194182099999999
CA2	0.121936091
DCAF7	0.121925299
ALG1	0.12192351
SPCS3	0.12189302800000001
TMEM64	0.12187861300000001
FLJ42875	0.121848228
LOC100506983	0.121837482
LRRC45	0.121819312
COL11A2	0.12180997
ERAP2	0.121802298
LOC100507250	0.12175044900000001
LOC100507261	0.12168517300000001
MIDN	0.12162834800000001
GFRA1	0.12155763800000001
PLEKHB2	0.12150943800000001
DKK4	0.12149502
LOC100287177	0.121470671
CXCL12	0.12146613099999999
LOC100506838	0.121441845
STK32C	0.121376342
LOC731789	0.12129198
KIF2A	0.12127765800000001
ACCN5	0.12123490199999999
NLRP13	0.121176585
SYNGR1	0.12115654699999999
APOL2	0.12113759199999999
C16orf57	0.121130542
RUNX1	0.121126626
PYCR2	0.12112628800000001
ENDOV	0.12111913199999999
EXOC3L4	0.121115759
ZNHIT3	0.121101184
CD96	0.12109568
CLMP	0.121021184
GALNTL4	0.12102
DYNLL2	0.12099524800000001
WBP2	0.120988339
TLR10	0.120981795
LOC100506414	0.120973957
FAS-AS1	0.12097044900000001
MMP1	0.12094155699999999
FGF17	0.120925442
PELO	0.120895445
HIST1H2AK	0.120884374
TXNDC17	0.120850181
BRK1	0.12081462
PEX6	0.120754601
FBXO39	0.120707942
EMP1	0.12062546
NF2	0.120625121
DAXX	0.120603131
CD48	0.12058515300000001
MTMR4	0.12057399699999999
SULT4A1	0.120564953
EHMT2	0.12056359
PADI1	0.12051653
MMP2	0.12047848300000001
ANXA2	0.120452531
TAF7L	0.120451831
PRIM1	0.120435944
PRB4	0.120430168
RTCD1	0.120425404
CDC34	0.12040863
HIST1H4C	0.120396604
SPR	0.12038597300000001
TMEM204	0.120370861
VDR	0.12036402
AGK	0.12034019800000001
PGC	0.12033149900000001
GMPR2	0.12029520099999999
PLCB3	0.12027443199999999
TCERG1	0.120266965
CCDC102A	0.120252397
GSTM3	0.12024716199999999
PGGT1B	0.120227939
POU5F1P4	0.12021837099999999
APOBEC4	0.120207255
INSRR	0.120165959
C9orf29	0.120158628
TIMP1	0.12013058900000001
MCM10	0.120100766
SLC25A46	0.120073858
NUP98	0.120068755
CD109	0.12004368
C15orf23	0.12003908199999999
LOC641365	0.120032409
NPRL3	0.11999420599999999
KDM4D	0.11998783699999999
LOC100507330	0.119985535
C10orf99	0.119944026
SLC26A6	0.119925224
CEP120	0.119923098
TRBV24-1	0.11990996400000001
LOC100287482	0.119893603
TMEM132A	0.11985162099999999
DYDC1	0.11984254400000001
MEI1	0.11982835
C12orf43	0.119779422
OR5AK4P	0.11976867699999999
LIG3	0.119723438
PANX3	0.119717089
HS3ST5	0.119711797
GPR153	0.119616505
EPHA1	0.119615043
CCT8	0.119613471
TLR8	0.119570161
DCUN1D1	0.119566235
GBGT1	0.11952851
CD86	0.119506086
WARS	0.11941639999999999
C7orf47	0.119409255
CDR1	0.119404034
CCDC116	0.119389044
PTPRS	0.11934633300000001
MRPL34	0.119268256
CES5A	0.11926199300000001
IFNA10	0.119256135
TMX1	0.11925224
GJB5	0.119219946
HAMP	0.119216965
CNOT1	0.119213475
LAIR1	0.11918202900000001
ZNF343	0.11913065800000001
HTR3B	0.119065033
DNAJB11	0.119044878
DEFA4	0.119030709
TPPP2	0.11902252199999999
10-Mar	0.119015414
MMP14	0.119003586
SPACA3	0.11893941699999999
CYP2J2	0.118912125
HRG	0.118904991
NRBF2	0.118890551
CAV1	0.118872246
CYP11B2	0.118852555
WFDC10B	0.11880537599999999
PDIA6	0.11865968
CCL21	0.11863687099999999
PICALM	0.11863467800000001
SIX3	0.11859795599999999
BHLHE41	0.118582953
PRSS36	0.118528643
CPN2	0.118490157
ZNF219	0.118475271
C3orf64	0.118429159
IMP5	0.11841214900000001
PLCD1	0.118408775
DTX2	0.118405521
GMPPB	0.11837095199999999
LOC151658	0.118349441
SLC6A5	0.11834713300000001
SNRNP200	0.118321812
ZCCHC24	0.11832001199999999
SOST	0.11831374900000001
UBL7	0.118311396
PPP1R7	0.11830677199999999
CYP1A2	0.118270206
KRT84	0.118259641
UNC45B	0.11824537
LRRC3	0.11818680699999999
CD68	0.118183434
PLVAP	0.11817855199999999
SHMT1	0.118152008
ELN	0.11813259
MTMR2	0.11811695900000001
C2orf88	0.11808097
LOC439949	0.11803914800000001
HTR1B	0.117961535
ENDOD1	0.117958908
LOC90784	0.11793853
PCBP1	0.117934728
LOC100507140	0.117924841
OPTC	0.11790954699999999
CYSLTR2	0.11790826800000001
LOC339975	0.11790289300000001
TM4SF18	0.11789743300000001
MED26	0.11789204800000001
IRGM	0.11786409
CXorf59	0.117851284
CPXCR1	0.117846332
NDUFB5	0.11784425400000001
METTL6	0.117818613
IGHV3-23	0.117816259
LOC100506108	0.117796427
LOC100507146	0.11778191
DNMBP	0.117774195
P2RX6	0.117773775
GHRHR	0.11776276
DNAH8	0.11774575
ZNF498	0.11774565
ZNF746	0.117739104
ENKUR	0.117714905
TMEM161B	0.117712181
FKBP1A	0.11766575300000001
STOM	0.117656259
FBXO10	0.117649726
CMTM3	0.117622209
ECE1	0.11756337
ATP5J2	0.117562205
OSTC	0.117523517
CEACAM19	0.117475041
KCNJ15	0.11741962
CETN1	0.117394135
TRIM32	0.11739003
CD300LF	0.11735936300000001
DHRS7B	0.117354065
LMNB1	0.117335127
SNORA25	0.117232523
GCC1	0.117178475
ZEB1	0.117173443
S100A11	0.117142656
ERGIC1	0.117119949
SLC2A4	0.117073324
PUS7L	0.11707183
P2RY14	0.117061877
LOC100506397	0.117021246
LSAMP-AS1	0.117020326
SLC39A1	0.11701968199999999
PABPC3	0.11701497400000001
ACSL3	0.117010865
TIAL1	0.11700607199999999
SYS1	0.117005755
RBMS1	0.116987094
CTBP2	0.116926895
GPX3	0.116926402
RGMB	0.11688974199999999
HTA	0.11685950199999999
ASMT	0.116840604
CHCHD3	0.11680013
ATP1A2	0.116780841
LPPR1	0.11676664099999999
SLC7A1	0.11676409199999999
PRKAA1	0.11673651199999999
ATP6V1A	0.116735811
FAM55D	0.116690838
LOC100128909	0.116675919
WDR92	0.11667412199999999
CMTM8	0.116669294
ZC4H2	0.116636578
CACNA2D1	0.116616121
C11orf74	0.11655226699999999
ZNF777	0.116540075
NCKAP1L	0.11650576300000001
ALG10	0.116505488
CD40LG	0.116501282
TMEM52	0.11648594300000001
PCDHGC3	0.116469225
FBXO40	0.116454523
PDZD7	0.11644293800000001
GPRIN3	0.11638355
FABP2	0.11637816599999999
FOXF1	0.116333715
8-Mar	0.116333119
FGF11	0.116169429
DNAJB8-AS1	0.116157988
TAS2R3	0.116130446
PSAPL1	0.116080777
SLC4A9	0.116007582
PPWD1	0.116007514
KRT5	0.11599125099999999
C16orf54	0.11595640800000001
LOC152225	0.115919527
BAIAP2L2	0.115900848
ABRA	0.11587568699999999
GANAB	0.115834616
RAB11FIP5	0.115791579
CDC42BPG	0.115721823
WLS	0.115696403
LOC286178	0.115677141
LOC100652888	0.115675761
NR1D1	0.115667294
RNPEP	0.115659636
C3orf79	0.115654175
EDIL3	0.115649255
ZFP2	0.11558587199999999
IGLV3-10	0.115583491
NCDN	0.115572329
THSD7B	0.11556285300000001
COX7A2L	0.115508914
VCL	0.115495195
RASGRF1	0.115478273
SLC45A1	0.11545470599999999
EDEM1	0.11544073699999999
CCDC19	0.115418381
VWA5B1	0.11535393599999999
P4HB	0.11529325300000001
LHX9	0.11524119699999999
CEBPE	0.11521223
NEK3	0.115207751
FBXL21	0.115174735
FAU	0.115145395
CSNK1A1P1	0.11513806800000001
PLAC1L	0.115062014
CD248	0.115056936
TRIM78P	0.115038666
AMN	0.11503091800000001
FOXO1	0.114984444
CREB5	0.11497843599999999
EMILIN2	0.11496049800000001
CTDP1	0.114939715
TECTB	0.11489323
ME2	0.114885777
CNGB1	0.114882471
LOC100133612	0.114873995
MANF	0.11482985400000001
MDFIC	0.114787463
EME1	0.11473284800000001
DCTN2	0.114708802
ZNF438	0.114672936
SIGLEC10	0.11466589599999999
COMT	0.11464982300000001
UBXN8	0.11462689699999999
ABI3BP	0.11461278
PDHB	0.114607545
PIK3CB	0.114607165
C5orf30	0.114604858
PIAS4	0.114573441
APOBEC1	0.11457049400000001
TBC1D14	0.114532508
FDXACB1	0.11450077
LOC100505811	0.11445237300000001
HDAC1	0.11441889400000001
XPOT	0.114417702
LOC100505525	0.114393212
BCL3	0.114337004
CSRP3	0.114311485
KIF7	0.11431035099999999
9-Sep	0.11429131699999999
C1orf194	0.114279403
STON2	0.11422802300000001
IGHV3-9	0.114184945
RRAD	0.114144463
FRG1	0.114132587
C8orf75	0.114115325
NDUFS7	0.114102545
DNAJB1	0.11409006699999999
SLC39A7	0.114089599
TRERF1	0.114087673
CLCF1	0.11403864699999999
C12orf74	0.11402168800000001
COL13A1	0.113980457
ASPSCR1	0.11390118
NEURL4	0.11383497699999999
FSD1	0.11381262199999999
NES	0.11377465699999999
CBLN1	0.11376407599999999
TSC22D2	0.113742041
SLMO2	0.113723875
RBM34	0.11370911199999999
HLA-DRB6	0.11370908
ARF6	0.113701824
CYP27B1	0.11369075599999999
C15orf60	0.113634919
IGLV7-43	0.11359717300000001
VPRBP	0.113574417
LOC100505697	0.113560504
UROD	0.113556819
SIRPB2	0.113556561
TEKT1	0.11354508099999999
PRRG1	0.113528138
MIF	0.11349601599999999
RAB40A	0.113495599
RMND5A	0.113487535
ENAM	0.11347461199999999
ATG4B	0.113467167
INSL5	0.11339787800000001
OXSR1	0.11339255599999999
C19orf44	0.11336288800000001
MS4A4A	0.113354071
ZNF541	0.11333336199999999
BRD4	0.11326633400000001
ACTR5	0.113260389
CDYL	0.113259616
LOC100505481	0.113251014
CIB4	0.11324786099999999
IL6ST	0.11322941199999999
ARSK	0.11322719099999999
C19orf43	0.11321530199999999
GAL3ST2	0.11320401599999999
EPHB6	0.113120704
C7orf59	0.113094956
PAPOLG	0.113092426
CCDC65	0.11308665
APOL4	0.11306260900000001
LOC100216545	0.113061765
LAP3	0.11302420099999999
DEFB119	0.11299351
C11orf83	0.112971284
CACNA1H	0.112970264
C9orf150	0.112964953
PCDH12	0.11296069
CYP4A11	0.112954076
RAPGEF1	0.11294309599999999
DQX1	0.11293364199999999
NANOS2	0.112902011
CHRNA2	0.11289347300000001
KLHL36	0.112864095
IGF1	0.11285916
RTN4RL2	0.112853773
LOC100505746	0.11284521900000001
GDF10	0.112806349
FBXL6	0.112796391
SYT2	0.112792169
FLII	0.112782804
LOC80054	0.112749026
ANKRD30BL	0.11274244300000001
SCN4A	0.112736476
VPS72	0.112728379
LEPR	0.112727375
TBC1D26	0.11270035699999999
AOC3	0.112672737
FHL5	0.112661686
GRIP2	0.112653284
KRR1	0.11265096
NTN3	0.11260791199999999
MARS	0.11254626699999999
ANKRD39	0.112541011
SSC5D	0.11248567699999999
IGHV2-5	0.112445894
HSPA6	0.11235267
EMR1	0.11232994
NDUFA9	0.112265945
RDH11	0.11222061800000001
PNLIPRP1	0.11221732400000001
URB1	0.112214564
C17orf56	0.11218841800000001
MIOS	0.112169861
FOXB1	0.11214393
OSCAR	0.11211909
SIPA1L1	0.112072209
KRT35	0.11202982800000001
NT5DC1	0.112024655
NFIC	0.11198137300000001
PRRC2B	0.111951837
DPEP3	0.11193181599999999
LOC440131	0.11193081699999999
PRKAG3	0.11192911400000001
CCBL1	0.111925057
CMC1	0.111921929
FOXQ1	0.11189577099999999
NCK1	0.111893238
RNF167	0.11188703800000001
SLC47A2	0.11188701699999999
MYADML2	0.11185109
HTRA2	0.111836553
SUPT6H	0.11182826800000001
IFI44	0.111826121
RPL28	0.11178912
PSORS1C2	0.11177231900000001
CYGB	0.111736457
DLG4	0.111708302
CTC1	0.111687849
GCLC	0.111582936
DTHD1	0.111559756
CIZ1	0.111558045
DPP4	0.11154767300000001
GATA4	0.111541765
DAGLB	0.11151936300000001
KYNU	0.111519146
CYB561D2	0.111513809
USP7	0.111491047
C2orf53	0.111484549
ATP1A1	0.111473587
HIPK2	0.111467765
LOC100506484	0.111464613
ADIPOR2	0.111443954
DKKL1	0.111438364
ZBTB9	0.111383353
RBMX2	0.11135363599999999
TIFAB	0.111330764
LOC201617	0.11128434400000001
C17orf39	0.11127695
SCRN1	0.11127063400000001
ASB11	0.111252336
DDX20	0.111247544
AKR1B1	0.11123812599999999
LOC100506821	0.111222726
GDF11	0.11121408099999999
PSMA4	0.11116856800000001
TMEM146	0.11116208400000001
IHH	0.11104869199999999
TMEM185B	0.111043485
CSF3R	0.11099911300000001
OPN5	0.11093079900000001
LRRC23	0.110919431
ZNF192	0.110916263
CHST10	0.11088619599999999
CALU	0.110869745
PCDHGA9	0.11086424199999999
PIM2	0.110863503
TGFB3	0.110839823
PXT1	0.11081358
ADAMTS19	0.11078530699999999
FAM171A2	0.110738029
C9orf114	0.110736642
CTSA	0.11071493800000001
SDF2L1	0.110544575
NRAS	0.110529334
TNIK	0.110528452
BRDT	0.110525032
SLC35D2	0.11052143
PIN1P1	0.11045253699999999
SLC39A4	0.110404986
C10orf71	0.11037013400000001
TLR2	0.11026224400000001
TIMM9	0.11026088
GNL3L	0.110232834
TFPI2	0.110212831
RPLP2	0.110202017
IL27	0.110181334
TRIP10	0.110123835
NBEAL2	0.11010699
DCBLD1	0.110100074
AGXT2L1	0.11009893300000001
XRCC2	0.110089356
LOC339568	0.11008656
CXorf41	0.11003972
FAM125A	0.1100296
PWWP2B	0.109990016
CELA2A	0.10997145300000001
ARMC9	0.109953638
CRISP1	0.109898085
LOC147646	0.109875637
CORO6	0.109872286
LOC100131354	0.10986523
MIR29C	0.109860393
CCNYL2	0.109836214
IQCF4	0.109823457
TRPV3	0.109815226
SPRYD7	0.109793955
DLC1	0.10978680099999999
TRAM2	0.10977431300000001
LILRB4	0.10975265
VILL	0.109744899
GOLGA6L2	0.10974230800000001
APC2	0.109739385
LMAN1	0.109722
AUH	0.109679069
HSF1	0.10965369900000001
TSPAN7	0.109651455
SEMA6A	0.10962926699999999
MNT	0.109620552
NPRL2	0.109613685
IL3	0.109611857
TMCO2	0.109601318
FUK	0.109516604
NPFFR1	0.10951039300000001
ANO1	0.10950730000000002
IL22RA2	0.109473936
TREML1	0.10944984599999999
TMBIM6	0.109428759
CNTFR	0.10939169300000001
WT1	0.10935598199999999
MFSD9	0.109352567
MYH9	0.10933534800000001
NCOA4	0.109334973
KIAA1462	0.10933116699999999
ATG3	0.109322343
LOC219731	0.10931507
SLC25A38	0.10930568800000001
RIOK1	0.10926441
PLBD1	0.109219774
ARIH1	0.109217879
KIF13A	0.109184961
LOC402160	0.10917314800000001
TRPS1	0.109093828
LOC100289341	0.10909174599999999
REM1	0.109088849
TMEM156	0.10905182699999999
C12orf5	0.109047177
CXorf27	0.10904357099999999
SAG	0.108978605
OR10A5	0.10896256
ACVR1B	0.108904252
SREBF1	0.108895876
BHLHE23	0.108879774
CHTF18	0.108868849
UCN3	0.10881825099999999
ANGPTL4	0.108814655
PLEKHA4	0.108783529
IFNA6	0.108776612
PTH1R	0.10877266199999999
IP6K3	0.108757714
LSM10	0.10872772800000001
COL7A1	0.10870130300000001
FAM205B	0.108639626
CDH16	0.108614029
WDR27	0.108607892
FLJ33630	0.108607621
FFAR2	0.10858682300000001
ZNF395	0.108562718
GRSF1	0.10855590400000001
LY6G5B	0.108540206
THOC7	0.10852705900000001
NR2E1	0.108451215
C7orf63	0.108428577
NEUROG2	0.10839684699999999
FGF23	0.108382067
SKI	0.108347951
BCAS4	0.108340966
C9orf96	0.10833744199999999
ANKRD29	0.108319626
LOC100507477	0.108274569
ARL10	0.10827219800000001
HHIP	0.108246472
A4GALT	0.108197667
HBBP1	0.108194544
ARHGAP17	0.108191954
SEMA4B	0.108191564
SEC61A1	0.10812640300000001
C17orf88	0.108027951
APOA5	0.10801589199999999
MUC4	0.107993725
CTSB	0.107903722
LOC646168	0.10785639400000001
HIRA	0.10784289300000001
FAM98C	0.107821999
GPR172B	0.10782085599999999
ABCG4	0.10779563199999999
BTBD1	0.10777412300000001
DBN1	0.107764057
RTN4IP1	0.10773993300000001
TBXAS1	0.10767697400000001
LOC100507345	0.10767361199999999
SLC5A2	0.10764893800000001
DGCR10	0.10761743900000001
DIABLO	0.10761699699999999
TMEM75	0.107573133
CCDC69	0.107572747
NADKD1	0.107513143
VSIG2	0.107506706
LIME1	0.10748802699999999
EIF2B4	0.107461556
SART1	0.10745935599999999
HMGB4	0.10743599699999999
DAOA	0.107432511
GRINA	0.107412933
SAAL1	0.10740663
NUDT4	0.107396504
SLC30A3	0.10734045800000001
ALOX5AP	0.107331021
USE1	0.107322579
ACPP	0.10731379199999999
ZEB2	0.107309069
CLCNKB	0.107233145
TBX1	0.107190149
SEC23A	0.10718537199999999
NFYA	0.107180169
PAX4	0.107173895
C20orf3	0.10717321
RGNEF	0.10709058099999999
CACNA1C	0.107084426
LOC400620	0.10707869099999999
SLC43A2	0.10707411900000001
PPM1F	0.107055107
TMEM147	0.107020655
ABHD12B	0.10702037800000001
CD151	0.107017955
FLJ40292	0.106994917
DPCD	0.106977621
OSGEPL1	0.106955391
TRBV7-8	0.10693635300000001
AGAP11	0.106925047
CYP2B6	0.10691916900000001
CCDC169	0.106908048
MAN2C1	0.10689096699999999
EIF2C2	0.106842745
CAV3	0.106758787
ISG20L2	0.106707275
RNF217	0.106685122
LOC100506057	0.10668331199999999
CHRD	0.10665531
LOC151171	0.10661985800000001
FNDC4	0.106599419
CIAPIN1	0.106591773
LOC339685	0.106583204
ARMC7	0.106577894
C2orf57	0.106530901
IGSF1	0.10652362900000001
XPNPEP1	0.106522205
BEND3	0.10650613199999999
LOC100505905	0.106502231
ATP6V1E2	0.10648537599999999
IWS1	0.106480781
MIB2	0.106464125
ZNF311	0.106457661
SLC12A6	0.106451074
LOC100506577	0.10642077300000001
ZNF365	0.106389526
ANKRD16	0.106353346
IGKV1D-8	0.106342626
ILF3	0.1063097
CEACAM4	0.106306756
MRPL35	0.106289447
LOC221710	0.10628624
TBC1D10B	0.106275834
CSRNP1	0.106246519
LOC285692	0.10624556800000001
ZNF280C	0.10622927800000001
KRT1	0.10620631800000001
MST1	0.106198215
SNF8	0.10618884599999999
LINC00307	0.106148522
GJC1	0.106139016
SECTM1	0.106119802
CABP4	0.106109798
C6orf1	0.10610927
CAPZB	0.106095756
PER1	0.10607025199999999
PSMD14	0.106067619
LOC100129387	0.10606127800000001
TUB	0.106043143
DNAJB6	0.10603034
C4orf44	0.10599755300000001
GLYAT	0.105981076
UCA1	0.105935501
CLSTN3	0.105930626
IL2RG	0.10582448400000001
PRDM6	0.105819259
C2orf18	0.105807224
RNF128	0.105791569
MYOC	0.105788668
CKAP4	0.10576925
DUOX1	0.10574329199999999
MLC1	0.10573598099999999
POLR2J	0.105678724
CCDC101	0.105665656
C7orf10	0.105664465
U2AF1	0.10562230800000001
MEF2C	0.105591537
TCAM1P	0.10554392
FCGR2B	0.105543135
CYP2W1	0.105540173
FCN3	0.105531888
LOC100507630	0.10552529199999999
LRP5	0.10549087300000001
SLC39A3	0.105401572
GGA2	0.10539954300000001
AASDHPPT	0.105366816
LOC338963	0.10536221
OR1D2	0.105353825
BCAT2	0.105347871
AARS	0.105334867
LOC100507511	0.105306438
GP9	0.105288437
SSPN	0.105280587
KCNK2	0.105278618
LINC00338	0.10524269
SERPINA4	0.10522984199999999
SPRED2	0.105227764
KHDC1L	0.105218464
MC2R	0.105194599
SCYL1	0.10518462599999999
PCDH11X	0.10516793599999999
