	gene.list	gene.scores
4185	LAIR1	0.119182029
4186	ZNF343	0.119130658
4187	HTR3B	0.119065033
4188	DNAJB11	0.119044878
4189	DEFA4	0.119030709
4190	TPPP2	0.119022522
4191	10-Mar	0.119015414
4192	MMP14	0.119003586
4193	SPACA3	0.118939417
4194	CYP2J2	0.118912125
4195	HRG	0.118904991
4196	NRBF2	0.118890551
4197	CAV1	0.118872246
4198	CYP11B2	0.118852555
4199	WFDC10B	0.118805376
4200	PDIA6	0.11865968
4201	CCL21	0.118636871
4202	PICALM	0.118634678
4203	SIX3	0.118597956
4204	BHLHE41	0.118582953
4205	PRSS36	0.118528643
4206	CPN2	0.118490157
4207	ZNF219	0.118475271
4208	C3orf64	0.118429159
4209	IMP5	0.118412149
4210	PLCD1	0.118408775
4211	DTX2	0.118405521
4212	GMPPB	0.118370952
4213	LOC151658	0.118349441
4214	SLC6A5	0.118347133
4215	SNRNP200	0.118321812
4216	ZCCHC24	0.118320012
4217	SOST	0.118313749
4218	UBL7	0.118311396
4219	PPP1R7	0.118306772
4220	CYP1A2	0.118270206
4221	KRT84	0.118259641
4222	UNC45B	0.11824537
4223	LRRC3	0.118186807
4224	CD68	0.118183434
4225	PLVAP	0.118178552
4226	SHMT1	0.118152008
4227	ELN	0.11813259
4228	MTMR2	0.118116959
4229	C2orf88	0.11808097
4230	LOC439949	0.118039148
4231	HTR1B	0.117961535
4232	ENDOD1	0.117958908
4233	LOC90784	0.11793853
4234	PCBP1	0.117934728
4235	LOC100507140	0.117924841
4236	OPTC	0.117909547
4237	CYSLTR2	0.117908268
4238	LOC339975	0.117902893
4239	TM4SF18	0.117897433
4240	MED26	0.117892048
4241	IRGM	0.11786409
4242	CXorf59	0.117851284
4243	CPXCR1	0.117846332
4244	NDUFB5	0.117844254
4245	METTL6	0.117818613
4246	IGHV3-23	0.117816259
4247	LOC100506108	0.117796427
4248	LOC100507146	0.11778191
4249	DNMBP	0.117774195
4250	P2RX6	0.117773775
4251	GHRHR	0.11776276
4252	DNAH8	0.11774575
4253	ZNF498	0.11774565
4254	ZNF746	0.117739104
4255	ENKUR	0.117714905
4256	TMEM161B	0.117712181
4257	FKBP1A	0.117665753
4258	STOM	0.117656259
4259	FBXO10	0.117649726
4260	CMTM3	0.117622209
4261	ECE1	0.11756337
4262	ATP5J2	0.117562205
4263	OSTC	0.117523517
4264	CEACAM19	0.117475041
4265	KCNJ15	0.11741962
4266	CETN1	0.117394135
4267	TRIM32	0.11739003
4268	CD300LF	0.117359363
4269	DHRS7B	0.117354065
4270	LMNB1	0.117335127
4271	SNORA25	0.117232523
4272	GCC1	0.117178475
4273	ZEB1	0.117173443
4274	S100A11	0.117142656
4275	ERGIC1	0.117119949
4276	SLC2A4	0.117073324
4277	PUS7L	0.11707183
4278	P2RY14	0.117061877
4279	LOC100506397	0.117021246
4280	LSAMP-AS1	0.117020326
4281	SLC39A1	0.117019682
4282	PABPC3	0.117014974
4283	ACSL3	0.117010865
4284	TIAL1	0.117006072
4285	SYS1	0.117005755
4286	RBMS1	0.116987094
4287	CTBP2	0.116926895
4288	GPX3	0.116926402
4289	RGMB	0.116889742
4290	HTA	0.116859502
4291	ASMT	0.116840604
4292	CHCHD3	0.11680013
4293	ATP1A2	0.116780841
4294	LPPR1	0.116766641
4295	SLC7A1	0.116764092
4296	PRKAA1	0.116736512
4297	ATP6V1A	0.116735811
4298	FAM55D	0.116690838
4299	LOC100128909	0.116675919
4300	WDR92	0.116674122
4301	CMTM8	0.116669294
4302	ZC4H2	0.116636578
4303	CACNA2D1	0.116616121
4304	C11orf74	0.116552267
4305	ZNF777	0.116540075
4306	NCKAP1L	0.116505763
4307	ALG10	0.116505488
4308	CD40LG	0.116501282
4309	TMEM52	0.116485943
4310	PCDHGC3	0.116469225
4311	FBXO40	0.116454523
4312	PDZD7	0.116442938
4313	GPRIN3	0.11638355
4314	FABP2	0.116378166
4315	FOXF1	0.116333715
4316	8-Mar	0.116333119
4317	FGF11	0.116169429
4318	DNAJB8-AS1	0.116157988
4319	TAS2R3	0.116130446
4320	PSAPL1	0.116080777
4321	SLC4A9	0.116007582
4322	PPWD1	0.116007514
4323	KRT5	0.115991251
4324	C16orf54	0.115956408
4325	LOC152225	0.115919527
4326	BAIAP2L2	0.115900848
4327	ABRA	0.115875687
4328	GANAB	0.115834616
4329	RAB11FIP5	0.115791579
4330	CDC42BPG	0.115721823
4331	WLS	0.115696403
4332	LOC286178	0.115677141
4333	LOC100652888	0.115675761
4334	NR1D1	0.115667294
4335	RNPEP	0.115659636
4336	C3orf79	0.115654175
4337	EDIL3	0.115649255
4338	ZFP2	0.115585872
4339	IGLV3-10	0.115583491
4340	NCDN	0.115572329
4341	THSD7B	0.115562853
4342	COX7A2L	0.115508914
4343	VCL	0.115495195
4344	RASGRF1	0.115478273
4345	SLC45A1	0.115454706
4346	EDEM1	0.115440737
4347	CCDC19	0.115418381
4348	VWA5B1	0.115353936
4349	P4HB	0.115293253
4350	LHX9	0.115241197
4351	CEBPE	0.11521223
4352	NEK3	0.115207751
4353	FBXL21	0.115174735
4354	FAU	0.115145395
4355	CSNK1A1P1	0.115138068
4356	PLAC1L	0.115062014
4357	CD248	0.115056936
4358	TRIM78P	0.115038666
4359	AMN	0.115030918
4360	FOXO1	0.114984444
4361	CREB5	0.114978436
4362	EMILIN2	0.114960498
4363	CTDP1	0.114939715
4364	TECTB	0.11489323
4365	ME2	0.114885777
4366	CNGB1	0.114882471
4367	LOC100133612	0.114873995
4368	MANF	0.114829854
4369	MDFIC	0.114787463
4370	EME1	0.114732848
4371	DCTN2	0.114708802
4372	ZNF438	0.114672936
4373	SIGLEC10	0.114665896
4374	COMT	0.114649823
4375	UBXN8	0.114626897
4376	ABI3BP	0.11461278
4377	PDHB	0.114607545
4378	PIK3CB	0.114607165
4379	C5orf30	0.114604858
4380	PIAS4	0.114573441
4381	APOBEC1	0.114570494
4382	TBC1D14	0.114532508
4383	FDXACB1	0.11450077
4384	LOC100505811	0.114452373
4385	HDAC1	0.114418894
4386	XPOT	0.114417702
4387	LOC100505525	0.114393212
4388	BCL3	0.114337004
4389	CSRP3	0.114311485
4390	KIF7	0.114310351
4391	9-Sep	0.114291317
4392	C1orf194	0.114279403
4393	STON2	0.114228023
4394	IGHV3-9	0.114184945
4395	RRAD	0.114144463
4396	FRG1	0.114132587
4397	C8orf75	0.114115325
4398	NDUFS7	0.114102545
4399	DNAJB1	0.114090067
4400	SLC39A7	0.114089599
4401	TRERF1	0.114087673
4402	CLCF1	0.114038647
4403	C12orf74	0.114021688
4404	COL13A1	0.113980457
4405	ASPSCR1	0.11390118
4406	NEURL4	0.113834977
4407	FSD1	0.113812622
4408	NES	0.113774657
4409	CBLN1	0.113764076
4410	TSC22D2	0.113742041
4411	SLMO2	0.113723875
4412	RBM34	0.113709112
4413	HLA-DRB6	0.11370908
4414	ARF6	0.113701824
4415	CYP27B1	0.113690756
4416	C15orf60	0.113634919
4417	IGLV7-43	0.113597173
4418	VPRBP	0.113574417
4419	LOC100505697	0.113560504
4420	UROD	0.113556819
4421	SIRPB2	0.113556561
4422	TEKT1	0.113545081
4423	PRRG1	0.113528138
4424	MIF	0.113496016
4425	RAB40A	0.113495599
4426	RMND5A	0.113487535
4427	ENAM	0.113474612
4428	ATG4B	0.113467167
4429	INSL5	0.113397878
4430	OXSR1	0.113392556
4431	C19orf44	0.113362888
4432	MS4A4A	0.113354071
4433	ZNF541	0.113333362
4434	BRD4	0.113266334
4435	ACTR5	0.113260389
4436	CDYL	0.113259616
4437	LOC100505481	0.113251014
4438	CIB4	0.113247861
4439	IL6ST	0.113229412
4440	ARSK	0.113227191
4441	C19orf43	0.113215302
4442	GAL3ST2	0.113204016
4443	EPHB6	0.113120704
4444	C7orf59	0.113094956
4445	PAPOLG	0.113092426
4446	CCDC65	0.11308665
4447	APOL4	0.113062609
4448	LOC100216545	0.113061765
4449	LAP3	0.113024201
4450	DEFB119	0.11299351
4451	C11orf83	0.112971284
4452	CACNA1H	0.112970264
4453	C9orf150	0.112964953
4454	PCDH12	0.11296069
4455	CYP4A11	0.112954076
4456	RAPGEF1	0.112943096
4457	DQX1	0.112933642
4458	NANOS2	0.112902011
4459	CHRNA2	0.112893473
4460	KLHL36	0.112864095
4461	IGF1	0.11285916
4462	RTN4RL2	0.112853773
4463	LOC100505746	0.112845219
4464	GDF10	0.112806349
4465	FBXL6	0.112796391
4466	SYT2	0.112792169
4467	FLII	0.112782804
4468	LOC80054	0.112749026
4469	ANKRD30BL	0.112742443
4470	SCN4A	0.112736476
4471	VPS72	0.112728379
4472	LEPR	0.112727375
4473	TBC1D26	0.112700357
4474	AOC3	0.112672737
4475	FHL5	0.112661686
4476	GRIP2	0.112653284
4477	KRR1	0.11265096
4478	NTN3	0.112607912
4479	MARS	0.112546267
4480	ANKRD39	0.112541011
4481	SSC5D	0.112485677
4482	IGHV2-5	0.112445894
4483	HSPA6	0.11235267
4484	EMR1	0.11232994
4485	NDUFA9	0.112265945
4486	RDH11	0.112220618
4487	PNLIPRP1	0.112217324
4488	URB1	0.112214564
4489	C17orf56	0.112188418
4490	MIOS	0.112169861
4491	FOXB1	0.11214393
4492	OSCAR	0.11211909
4493	SIPA1L1	0.112072209
4494	KRT35	0.112029828
4495	NT5DC1	0.112024655
4496	NFIC	0.111981373
4497	PRRC2B	0.111951837
4498	DPEP3	0.111931816
4499	LOC440131	0.111930817
4500	PRKAG3	0.111929114
4501	CCBL1	0.111925057
4502	CMC1	0.111921929
4503	FOXQ1	0.111895771
4504	NCK1	0.111893238
4505	RNF167	0.111887038
4506	SLC47A2	0.111887017
4507	MYADML2	0.11185109
4508	HTRA2	0.111836553
4509	SUPT6H	0.111828268
4510	IFI44	0.111826121
4511	RPL28	0.11178912
4512	PSORS1C2	0.111772319
4513	CYGB	0.111736457
4514	DLG4	0.111708302
4515	CTC1	0.111687849
4516	GCLC	0.111582936
4517	DTHD1	0.111559756
4518	CIZ1	0.111558045
4519	DPP4	0.111547673
4520	GATA4	0.111541765
4521	DAGLB	0.111519363
4522	KYNU	0.111519146
4523	CYB561D2	0.111513809
4524	USP7	0.111491047
4525	C2orf53	0.111484549
4526	ATP1A1	0.111473587
4527	HIPK2	0.111467765
4528	LOC100506484	0.111464613
4529	ADIPOR2	0.111443954
4530	DKKL1	0.111438364
4531	ZBTB9	0.111383353
4532	RBMX2	0.111353636
4533	TIFAB	0.111330764
4534	LOC201617	0.111284344
4535	C17orf39	0.11127695
4536	SCRN1	0.111270634
4537	ASB11	0.111252336
4538	DDX20	0.111247544
4539	AKR1B1	0.111238126
4540	LOC100506821	0.111222726
4541	GDF11	0.111214081
4542	PSMA4	0.111168568
4543	TMEM146	0.111162084
4544	IHH	0.111048692
4545	TMEM185B	0.111043485
4546	CSF3R	0.110999113
4547	OPN5	0.110930799
4548	LRRC23	0.110919431
4549	ZNF192	0.110916263
4550	CHST10	0.110886196
4551	CALU	0.110869745
4552	PCDHGA9	0.110864242
4553	PIM2	0.110863503
4554	TGFB3	0.110839823
4555	PXT1	0.11081358
4556	ADAMTS19	0.110785307
4557	FAM171A2	0.110738029
4558	C9orf114	0.110736642
4559	CTSA	0.110714938
4560	SDF2L1	0.110544575
4561	NRAS	0.110529334
4562	TNIK	0.110528452
4563	BRDT	0.110525032
4564	SLC35D2	0.11052143
4565	PIN1P1	0.110452537
4566	SLC39A4	0.110404986
4567	C10orf71	0.110370134
4568	TLR2	0.110262244
4569	TIMM9	0.11026088
4570	GNL3L	0.110232834
4571	TFPI2	0.110212831
4572	RPLP2	0.110202017
4573	IL27	0.110181334
4574	TRIP10	0.110123835
4575	NBEAL2	0.11010699
4576	DCBLD1	0.110100074
4577	AGXT2L1	0.110098933
4578	XRCC2	0.110089356
4579	LOC339568	0.11008656
4580	CXorf41	0.11003972
4581	FAM125A	0.1100296
4582	PWWP2B	0.109990016
4583	CELA2A	0.109971453
4584	ARMC9	0.109953638
4585	CRISP1	0.109898085
4586	LOC147646	0.109875637
4587	CORO6	0.109872286
4588	LOC100131354	0.10986523
4589	MIR29C	0.109860393
4590	CCNYL2	0.109836214
4591	IQCF4	0.109823457
4592	TRPV3	0.109815226
4593	SPRYD7	0.109793955
4594	DLC1	0.109786801
4595	TRAM2	0.109774313
4596	LILRB4	0.10975265
4597	VILL	0.109744899
4598	GOLGA6L2	0.109742308
4599	APC2	0.109739385
4600	LMAN1	0.109722
4601	AUH	0.109679069
4602	HSF1	0.109653699
4603	TSPAN7	0.109651455
4604	SEMA6A	0.109629267
4605	MNT	0.109620552
4606	NPRL2	0.109613685
4607	IL3	0.109611857
4608	TMCO2	0.109601318
4609	FUK	0.109516604
4610	NPFFR1	0.109510393
4611	ANO1	0.1095073
4612	IL22RA2	0.109473936
4613	TREML1	0.109449846
4614	TMBIM6	0.109428759
4615	CNTFR	0.109391693
4616	WT1	0.109355982
4617	MFSD9	0.109352567
4618	MYH9	0.109335348
4619	NCOA4	0.109334973
4620	KIAA1462	0.109331167
4621	ATG3	0.109322343
4622	LOC219731	0.10931507
4623	SLC25A38	0.109305688
4624	RIOK1	0.10926441
4625	PLBD1	0.109219774
4626	ARIH1	0.109217879
4627	KIF13A	0.109184961
4628	LOC402160	0.109173148
4629	TRPS1	0.109093828
4630	LOC100289341	0.109091746
4631	REM1	0.109088849
4632	TMEM156	0.109051827
4633	C12orf5	0.109047177
4634	CXorf27	0.109043571
4635	SAG	0.108978605
4636	OR10A5	0.10896256
4637	ACVR1B	0.108904252
4638	SREBF1	0.108895876
4639	BHLHE23	0.108879774
4640	CHTF18	0.108868849
4641	UCN3	0.108818251
4642	ANGPTL4	0.108814655
4643	PLEKHA4	0.108783529
4644	IFNA6	0.108776612
4645	PTH1R	0.108772662
4646	IP6K3	0.108757714
4647	LSM10	0.108727728
4648	COL7A1	0.108701303
4649	FAM205B	0.108639626
4650	CDH16	0.108614029
4651	WDR27	0.108607892
4652	FLJ33630	0.108607621
4653	FFAR2	0.108586823
4654	ZNF395	0.108562718
4655	GRSF1	0.108555904
4656	LY6G5B	0.108540206
4657	THOC7	0.108527059
4658	NR2E1	0.108451215
4659	C7orf63	0.108428577
4660	NEUROG2	0.108396847
4661	FGF23	0.108382067
4662	SKI	0.108347951
4663	BCAS4	0.108340966
4664	C9orf96	0.108337442
4665	ANKRD29	0.108319626
4666	LOC100507477	0.108274569
4667	ARL10	0.108272198
4668	HHIP	0.108246472
4669	A4GALT	0.108197667
4670	HBBP1	0.108194544
4671	ARHGAP17	0.108191954
4672	SEMA4B	0.108191564
4673	SEC61A1	0.108126403
4674	C17orf88	0.108027951
4675	APOA5	0.108015892
4676	MUC4	0.107993725
4677	CTSB	0.107903722
4678	LOC646168	0.107856394
4679	HIRA	0.107842893
4680	FAM98C	0.107821999
4681	GPR172B	0.107820856
4682	ABCG4	0.107795632
4683	BTBD1	0.107774123
4684	DBN1	0.107764057
4685	RTN4IP1	0.107739933
4686	TBXAS1	0.107676974
4687	LOC100507345	0.107673612
4688	SLC5A2	0.107648938
4689	DGCR10	0.107617439
4690	DIABLO	0.107616997
4691	TMEM75	0.107573133
4692	CCDC69	0.107572747
4693	NADKD1	0.107513143
4694	VSIG2	0.107506706
4695	LIME1	0.107488027
4696	EIF2B4	0.107461556
4697	SART1	0.107459356
4698	HMGB4	0.107435997
4699	DAOA	0.107432511
4700	GRINA	0.107412933
4701	SAAL1	0.10740663
4702	NUDT4	0.107396504
4703	SLC30A3	0.107340458
4704	ALOX5AP	0.107331021
4705	USE1	0.107322579
4706	ACPP	0.107313792
4707	ZEB2	0.107309069
4708	CLCNKB	0.107233145
4709	TBX1	0.107190149
4710	SEC23A	0.107185372
4711	NFYA	0.107180169
4712	PAX4	0.107173895
4713	C20orf3	0.10717321
4714	RGNEF	0.107090581
4715	CACNA1C	0.107084426
4716	LOC400620	0.107078691
4717	SLC43A2	0.107074119
4718	PPM1F	0.107055107
4719	TMEM147	0.107020655
4720	ABHD12B	0.107020378
4721	CD151	0.107017955
4722	FLJ40292	0.106994917
4723	DPCD	0.106977621
4724	OSGEPL1	0.106955391
4725	TRBV7-8	0.106936353
4726	AGAP11	0.106925047
4727	CYP2B6	0.106919169
4728	CCDC169	0.106908048
4729	MAN2C1	0.106890967
4730	EIF2C2	0.106842745
4731	CAV3	0.106758787
4732	ISG20L2	0.106707275
4733	RNF217	0.106685122
4734	LOC100506057	0.106683312
4735	CHRD	0.10665531
4736	LOC151171	0.106619858
4737	FNDC4	0.106599419
4738	CIAPIN1	0.106591773
4739	LOC339685	0.106583204
4740	ARMC7	0.106577894
4741	C2orf57	0.106530901
4742	IGSF1	0.106523629
4743	XPNPEP1	0.106522205
4744	BEND3	0.106506132
4745	LOC100505905	0.106502231
4746	ATP6V1E2	0.106485376
4747	IWS1	0.106480781
4748	MIB2	0.106464125
4749	ZNF311	0.106457661
4750	SLC12A6	0.106451074
4751	LOC100506577	0.106420773
4752	ZNF365	0.106389526
4753	ANKRD16	0.106353346
4754	IGKV1D-8	0.106342626
4755	ILF3	0.1063097
4756	CEACAM4	0.106306756
4757	MRPL35	0.106289447
4758	LOC221710	0.10628624
4759	TBC1D10B	0.106275834
4760	CSRNP1	0.106246519
4761	LOC285692	0.106245568
4762	ZNF280C	0.106229278
4763	KRT1	0.106206318
4764	MST1	0.106198215
4765	SNF8	0.106188846
4766	LINC00307	0.106148522
4767	GJC1	0.106139016
4768	SECTM1	0.106119802
4769	CABP4	0.106109798
4770	C6orf1	0.10610927
4771	CAPZB	0.106095756
4772	PER1	0.106070252
4773	PSMD14	0.106067619
4774	LOC100129387	0.106061278
4775	TUB	0.106043143
4776	DNAJB6	0.10603034
4777	C4orf44	0.105997553
4778	GLYAT	0.105981076
4779	UCA1	0.105935501
4780	CLSTN3	0.105930626
4781	IL2RG	0.105824484
4782	PRDM6	0.105819259
4783	C2orf18	0.105807224
4784	RNF128	0.105791569
4785	MYOC	0.105788668
4786	CKAP4	0.10576925
4787	DUOX1	0.105743292
4788	MLC1	0.105735981
4789	POLR2J	0.105678724
4790	CCDC101	0.105665656
4791	C7orf10	0.105664465
4792	U2AF1	0.105622308
4793	MEF2C	0.105591537
4794	TCAM1P	0.10554392
4795	FCGR2B	0.105543135
4796	CYP2W1	0.105540173
4797	FCN3	0.105531888
4798	LOC100507630	0.105525292
4799	LRP5	0.105490873
4800	SLC39A3	0.105401572
4801	GGA2	0.105399543
4802	AASDHPPT	0.105366816
4803	LOC338963	0.10536221
4804	OR1D2	0.105353825
4805	BCAT2	0.105347871
4806	AARS	0.105334867
4807	LOC100507511	0.105306438
4808	GP9	0.105288437
4809	SSPN	0.105280587
4810	KCNK2	0.105278618
4811	LINC00338	0.10524269
4812	SERPINA4	0.105229842
4813	SPRED2	0.105227764
4814	KHDC1L	0.105218464
4815	MC2R	0.105194599
4816	SCYL1	0.105184626
4817	PCDH11X	0.105167936
4818	OLAH	0.105154239
4819	ESR1	0.105128432
4820	SQLE	0.105105854
4821	CYFIP1	0.105090946
4822	C8orf49	0.105077518
4823	LRFN2	0.105061333
4824	GNAT3	0.104994315
4825	LOC100128893	0.104980719
4826	C1orf182	0.104920185
4827	LOC645722	0.104919818
4828	MYH3	0.104905667
4829	IFRD1	0.104903255
4830	CILP	0.104893119
4831	RASSF8	0.104879253
4832	DCST1	0.104865342
4833	MREG	0.104648509
4834	DDO	0.104597914
4835	BANF2	0.104595108
4836	IGHE	0.104593679
4837	KCNK16	0.104592442
4838	LOC157273	0.104557099
4839	GUCY2C	0.104549938
4840	GYPB	0.104539891
4841	GGTLC1	0.104522758
4842	AKR1B10	0.104517695
4843	PECAM1	0.104515117
4844	INPP4B	0.104511531
4845	ANGPT4	0.104450061
4846	MRPS36	0.104448634
4847	TECPR1	0.104429213
4848	C11orf82	0.104400534
4849	LGI4	0.10436506
4850	AKAP4	0.104356826
4851	RTEL1-TNFRSF6B	0.104354669
4852	USP44	0.104341647
4853	NCF4	0.104336218
4854	LY6E	0.10433125
4855	KCNK4	0.104330651
4856	SSPO	0.104330299
4857	ORAOV1	0.104328505
4858	LOC100131496	0.104293493
4859	CD55	0.104275374
4860	PLIN2	0.104242609
4861	TRIM67	0.104236281
4862	DRD2	0.104196059
4863	LY6K	0.104165603
4864	LTF	0.104111508
4865	ATP2B2	0.104111002
4866	MMP15	0.104102181
4867	CCNY	0.104090678
4868	TIMM22	0.104075528
4869	SMURF2	0.104063582
4870	LOC100506252	0.104050197
4871	LOC100507423	0.104044477
4872	ALOX12	0.104008985
4873	TAS2R40	0.104006217
4874	OMP	0.103973252
4875	LOC100505583	0.103965991
4876	TTN	0.103901734
4877	ITPR1	0.103875464
4878	WNT2B	0.103848841
4879	PPFIA2	0.103848401
4880	LOC100506071	0.103817597
4881	PATE1	0.103767958
4882	SMOX	0.10375788
4883	SAMD5	0.103743541
4884	CLSTN1	0.103738211
4885	HRSP12	0.103713237
4886	GPR45	0.103693169
4887	DACH1	0.103669705
4888	SRSF1	0.103608351
4889	KLHL5	0.103577145
4890	ETV5	0.103571797
4891	HMGN5	0.103514425
4892	SNAPC1	0.103499868
4893	NPPC	0.10344356
4894	LILRA5	0.103423306
4895	POU1F1	0.103381309
4896	LOC149134	0.103381127
4897	ASB16	0.103368818
4898	AFF2	0.103346693
4899	INTS12	0.103338457
4900	MIPOL1	0.103316331
4901	STMN4	0.103304787
4902	C17orf46	0.103248685
4903	PIGB	0.103238914
4904	AARS2	0.103209284
4905	ADRB1	0.103156563
4906	SOD3	0.103152525
4907	SIAH2	0.103145261
4908	LYPD5	0.103135021
4909	GNB1L	0.103121002
4910	CLDN14	0.10304028
4911	TSKU	0.103033251
4912	HNF1A	0.103005497
4913	MET	0.103001314
4914	P2RY10	0.102961752
4915	RPP38	0.102943843
4916	PROK2	0.102935428
4917	LOC100653021	0.102866381
4918	ALDH1L2	0.102851197
4919	MGC16121	0.1027345
4920	MFSD5	0.102725624
4921	GLB1	0.102716528
4922	TNC	0.102711812
4923	CLEC4E	0.102670466
4924	ANAPC2	0.102669364
4925	GALNT6	0.10266668
4926	SI	0.102651895
4927	OR51I1	0.102599219
4928	TMEM150A	0.10257649
4929	PPIL6	0.102566759
4930	SUPT5H	0.102547917
4931	ALG10B	0.102529196
4932	ANKRD60	0.102522943
4933	CLEC2L	0.102516981
4934	FAM132A	0.102510315
4935	ISL2	0.102493483
4936	OBFC2A	0.102489153
4937	FHIT	0.102474304
4938	GPR114	0.102465195
4939	CMTM1	0.102384667
4940	SEPX1	0.102310933
4941	PHEX	0.102298994
4942	TMEM168	0.102278327
4943	HSPA12A	0.102262474
4944	ABCB9	0.102235436
4945	FLJ35946	0.102226846
4946	PPP2R5A	0.102222488
4947	CNN2	0.10221251
4948	NOL12	0.1022036
4949	ZNHIT2	0.102190622
4950	PIGU	0.102175302
4951	TMEM92	0.102155821
4952	PCDP1	0.102097305
4953	PREP	0.102076625
4954	FARS2	0.102052688
4955	HNRNPCL1	0.102042324
4956	REEP2	0.102033967
4957	SYNDIG1L	0.102001416
4958	YES1	0.101931396
4959	TREX2	0.101915822
4960	PKN3	0.101798205
4961	RIPK3	0.101749888
4962	FUS	0.101721087
4963	TBL2	0.101708223
4964	CHPT1	0.101694365
4965	GALNTL2	0.101689316
4966	GLI1	0.101666524
4967	IFNB1	0.10164123
4968	BPIFB1	0.101637381
4969	ZNF645	0.101593289
4970	CXorf30	0.101585777
4971	SLC16A8	0.101563426
4972	NPVF	0.101562381
4973	ACTG1	0.101492206
4974	PIP4K2A	0.101485648
4975	PDPR	0.101453281
4976	TNFRSF1A	0.101422103
4977	LOC127841	0.101411801
4978	EPDR1	0.101400843
4979	PPP2R5D	0.101397281
4980	PCDHGB5	0.101396834
4981	SRSF2	0.101388755
4982	ST6GAL1	0.101388347
4983	LINC00304	0.101323505
4984	FAF2	0.101242538
4985	LOC283875	0.101241189
4986	PPP1R2P9	0.101231019
4987	LAPTM4B	0.101205071
4988	OTX1	0.10116791
4989	ABCC12	0.101144405
4990	FAM186B	0.10110252
4991	FAM175B	0.101098309
4992	FAM136A	0.101070756
4993	GRPEL2	0.101045482
4994	LOC100506898	0.101028379
4995	PPIC	0.100954554
4996	IGF1R	0.100952928
4997	KRTAP4-12	0.100943316
4998	SRSF9	0.100943069
4999	OR10C1	0.100915043
5000	GPN3	0.100886173
5001	PDE1C	0.100878234
5002	FTHL17	0.100873721
5003	CNTROB	0.10082716
5004	HIVEP2	0.100785061
5005	ADC	0.100781566
5006	PLXNB3	0.100765716
5007	ALKBH1	0.100737275
5008	ZIC4	0.100731237
5009	SEC14L5	0.100729385
5010	LHFPL2	0.100727381
5011	TNFRSF9	0.100700704
5012	MVP	0.100697767
5013	SEL1L2	0.100678496
5014	ALOX12B	0.10067081
5015	FKBP6	0.100664407
5016	LOC284395	0.100579362
5017	COL6A1	0.100563362
5018	RBM42	0.100468499
5019	HAO1	0.100466256
5020	MRC2	0.100458476
5021	TIMM8B	0.10043289
5022	CASP14	0.100428777
5023	HSPBP1	0.100425574
5024	RPL15	0.100379553
5025	C2orf84	0.100364457
5026	KPNA1	0.100320296
5027	PPT2	0.100294177
5028	LOC100131366	0.100275698
5029	ARL6IP5	0.100265964
5030	CHRNE	0.100264336
5031	FKBP10	0.100261274
5032	DENND1A	0.100257232
5033	TEF	0.100247136
5034	ACAA1	0.10021389
5035	GARNL3	0.100202518
5036	ABTB1	0.100188769
5037	TRAF1	0.100185767
5038	C15orf26	0.100174075
5039	RNF40	0.100150141
5040	C16orf5	0.100093854
5041	CHST3	0.100088218
5042	STBD1	0.100068472
5043	MFI2	0.100061432
5044	CRHR2	0.100022429
5045	WDR70	0.100017971
5046	GNN	0.100012279
5047	DDX47	0.100009832
5048	PCSK4	0.099987728
5049	GLP2R	0.099940308
5050	PWRN1	0.099919734
5051	TYW1	0.099890456
5052	ZNF70	0.099880371
5053	TSSK4	0.099861923
5054	ATG9A	0.099855105
5055	OAZ1	0.099837956
5056	C15orf59	0.099776606
5057	JAM2	0.099766323
5058	FAM101B	0.099744472
5059	NANOS3	0.099740783
5060	LEO1	0.099715063
5061	ITGA7	0.099695192
5062	MYH13	0.099680369
5063	ZNF710	0.099674427
5064	IER2	0.09965798
5065	FHL3	0.09963717
5066	PRKCQ	0.099633431
5067	RPS19	0.099602973
