Cell Line Name	Best Cell Line Name
ACH-000849	MDAMB468
idCell:435	MDAMB468
MDAN	MDAN
CDDB:659	MDAN
idCell:1168	MDAN
MDAPCA2B	MDAPCA2B
MDAPCA2B_PROSTATE	MDAPCA2B
MDA-PCa-2b	MDAPCA2B
MDA PCa 2b	MDAPCA2B
CDDB:660	MDAPCA2B
ACH-000952	MDAPCA2B
idCell:436	MDAPCA2B
MDST8	MDST8
MDST8_LARGE_INTESTINE	MDST8
CDDB:661	MDST8
ACH-000935	MDST8
idCell:995	MDST8
ME1	ME1
ME1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ME1
ME-1	ME1
CDDB:662	ME1
ACH-000439	ME1
idCell:954	ME1
MEC1	MEC1
MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MEC1
MEC-1	MEC1
CDDB:663	MEC1
ACH-000405	MEC1
idCell:437	MEC1
MEC2	MEC2
MEC2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MEC2
MEC-2	MEC2
CDDB:664	MEC2
ACH-001121	MEC2
idCell:438	MEC2
MEG01	MEG01
MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MEG01
MEG-01	MEG01
CDDB:665	MEG01
ACH-000072	MEG01
idCell:439	MEG01
MELHO	MELHO
MELHO_SKIN	MELHO
MEL-HO	MELHO
CDDB:666	MELHO
ACH-000450	MELHO
idCell:440	MELHO
MELJUSO	MELJUSO
MELJUSO_SKIN	MELJUSO
MEL-JUSO	MELJUSO
CDDB:667	MELJUSO
ACH-000881	MELJUSO
idCell:441	MELJUSO
MESSA	MESSA
MESSA_SOFT_TISSUE	MESSA
MES-SA	MESSA
CDDB:668	MESSA
ACH-000449	MESSA
idCell:442	MESSA
MEWO	MEWO
MEWO_SKIN	MEWO
MeWo	MEWO
CDDB:669	MEWO
ACH-000987	MEWO
idCell:443	MEWO
MFE280	MFE280
MFE280_ENDOMETRIUM	MFE280
MFE-280	MFE280
CDDB:670	MFE280
ACH-000192	MFE280
idCell:444	MFE280
MFE296	MFE296
MFE296_ENDOMETRIUM	MFE296
MFE-296	MFE296
CDDB:671	MFE296
ACH-000879	MFE296
idCell:445	MFE296
MFE319	MFE319
MFE319_ENDOMETRIUM	MFE319
MFE-319	MFE319
CDDB:672	MFE319
ACH-000988	MFE319
idCell:446	MFE319
MG63	MG63
MG63_BONE	MG63
MG-63	MG63
CDDB:673	MG63
ACH-000359	MG63
idCell:447	MG63
MHHCALL2	MHHCALL2
MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MHHCALL2
MHH-CALL-2	MHHCALL2
CDDB:674	MHHCALL2
ACH-000020	MHHCALL2
idCell:448	MHHCALL2
MHHCALL3	MHHCALL3
MHHCALL3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MHHCALL3
MHH-CALL-3	MHHCALL3
CDDB:675	MHHCALL3
ACH-000032	MHHCALL3
idCell:972	MHHCALL3
MHHCALL4	MHHCALL4
MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MHHCALL4
MHH-CALL-4	MHHCALL4
CDDB:676	MHHCALL4
ACH-000156	MHHCALL4
idCell:449	MHHCALL4
MHHES1	MHHES1
MHHES1_BONE	MHHES1
MHH-ES-1	MHHES1
CDDB:677	MHHES1
ACH-000391	MHHES1
idCell:450	MHHES1
MHHNB11	MHHNB11
MHHNB11_AUTONOMIC_GANGLIA	MHHNB11
MHH-NB-11	MHHNB11
CDDB:678	MHHNB11
ACH-000078	MHHNB11
idCell:977	MHHNB11
MIAPACA2	MIAPACA2
MIAPACA2_PANCREAS	MIAPACA2
MIA PaCa-2	MIAPACA2
MIA-PaCa-2	MIAPACA2
CDDB:679	MIAPACA2
ACH-000601	MIAPACA2
idCell:451	MIAPACA2
MINO	MINO
MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MINO
Mino	MINO
CDDB:680	MINO
ACH-000220	MINO
idCell:819	MINO
MJ	MJ
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MJ
CDDB:681	MJ
ACH-000077	MJ
idCell:452	MJ
MKN1	MKN1
MKN1_STOMACH	MKN1
CDDB:682	MKN1
ACH-000351	MKN1
idCell:453	MKN1
MKN45	MKN45
MKN45_STOMACH	MKN45
MKN-45	MKN45
CDDB:683	MKN45
ACH-000356	MKN45
idCell:454	MKN45
MKN7	MKN7
MKN7_STOMACH	MKN7
CDDB:684	MKN7
ACH-000678	MKN7
idCell:456	MKN7
MKN74	MKN74
MKN74_STOMACH	MKN74
CDDB:685	MKN74
ACH-000758	MKN74
idCell:455	MKN74
ML1	ML1
ML1_THYROID	ML1
ML-1	ML1
CDDB:686	ML1
ACH-000058	ML1
idCell:457	ML1
ML2	ML2
ML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ML2
ML-2	ML2
CDDB:687	ML2
ACH-002273	ML2
idCell:458	ML2
MM1S	MM1S
MM1S_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MM1S
MM1-S	MM1S
CDDB:688	MM1S
ACH-000763	MM1S
idCell:459	MM1S
MMAS	MMAS
MMAS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MMAS
CDDB:689	MMAS
idCell:1121	MMAS
MOGGCCM	MOGGCCM
MOGGCCM_CENTRAL_NERVOUS_SYSTEM	MOGGCCM
MOG-G-CCM	MOGGCCM
CDDB:690	MOGGCCM
ACH-001125	MOGGCCM
idCell:460	MOGGCCM
MOGGUVW	MOGGUVW
MOGGUVW_CENTRAL_NERVOUS_SYSTEM	MOGGUVW
MOG-G-UVW	MOGGUVW
CDDB:691	MOGGUVW
ACH-001126	MOGGUVW
idCell:461	MOGGUVW
MOLM13	MOLM13
MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLM13
MOLM-13	MOLM13
CDDB:692	MOLM13
ACH-000362	MOLM13
idCell:462	MOLM13
MOLM16	MOLM16
MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLM16
MOLM-16	MOLM16
CDDB:693	MOLM16
ACH-000369	MOLM16
idCell:945	MOLM16
MOLM6	MOLM6
MOLM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLM6
MOLM-6	MOLM6
CDDB:694	MOLM6
ACH-000321	MOLM6
idCell:967	MOLM6
MOLP2	MOLP2
MOLP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLP2
MOLP-2	MOLP2
CDDB:695	MOLP2
ACH-000453	MOLP2
idCell:958	MOLP2
MOLP8	MOLP8
MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLP8
MOLP-8	MOLP8
CDDB:696	MOLP8
ACH-000745	MOLP8
idCell:463	MOLP8
MOLT13	MOLT13
MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLT13
MOLT-13	MOLT13
CDDB:697	MOLT13
ACH-000795	MOLT13
idCell:464	MOLT13
MOLT16	MOLT16
MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLT16
MOLT-16	MOLT16
CDDB:698	MOLT16
ACH-000918	MOLT16
idCell:465	MOLT16
MOLT3	MOLT3
MOLT3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLT3
MOLT-3	MOLT3
CDDB:699	MOLT3
ACH-000964	MOLT3
idCell:1153	MOLT3
MOLT4	MOLT4
MOLT4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLT4
MOLT-4	MOLT4
CDDB:700	MOLT4
ACH-001127	MOLT4
idCell:466	MOLT4
MONOMAC1	MONOMAC1
MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MONOMAC1
MONO-MAC-1	MONOMAC1
CDDB:701	MONOMAC1
ACH-001129	MONOMAC1
idCell:969	MONOMAC1
MONOMAC6	MONOMAC6
MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MONOMAC6
MONO-MAC-6	MONOMAC6
CDDB:702	MONOMAC6
ACH-000006	MONOMAC6
idCell:467	MONOMAC6
MORCPR	MORCPR
MORCPR_LUNG	MORCPR
MOR/CPR	MORCPR
CDDB:703	MORCPR
ACH-000851	MORCPR
idCell:468	MORCPR
MOTN1	MOTN1
MOTN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOTN1
MOTN-1	MOTN1
CDDB:704	MOTN1
ACH-001130	MOTN1
idCell:963	MOTN1
MPP89	MPP89
MPP89_PLEURA	MPP89
MPP-89	MPP89
MPP 89	MPP89
CDDB:705	MPP89
ACH-000319	MPP89
idCell:469	MPP89
MSTO211H	MSTO211H
MSTO211H_PLEURA	MSTO211H
MSTO-211H	MSTO211H
CDDB:706	MSTO211H
ACH-000335	MSTO211H
idCell:470	MSTO211H
MUTZ2	MUTZ2
MUTZ2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MUTZ2
CDDB:707	MUTZ2
idCell:1058	MUTZ2
MUTZ3	MUTZ3
MUTZ3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MUTZ3
MUTZ-3	MUTZ3
CDDB:708	MUTZ3
ACH-000084	MUTZ3
idCell:857	MUTZ3
MUTZ5	MUTZ5
MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MUTZ5
MUTZ-5	MUTZ5
CDDB:709	MUTZ5
ACH-000492	MUTZ5
idCell:471	MUTZ5
MV411	MV411
MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MV411
MV-4-11	MV411
CDDB:710	MV411
ACH-000045	MV411
idCell:472	MV411
NA12878	NA12878
CDDB:712	NA12878
idCell:825	NA12878
NA18508	NA18508
CDDB:713	NA18508
idCell:1098	NA18508
NA19143	NA19143
CDDB:714	NA19143
idCell:817	NA19143
NA19153	NA19153
CDDB:715	NA19153
idCell:820	NA19153
NALM1	NALM1
NALM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NALM1
NALM-1	NALM1
CDDB:716	NALM1
ACH-000462	NALM1
idCell:473	NALM1
NALM19	NALM19
NALM19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NALM19
NALM-19	NALM19
CDDB:717	NALM19
ACH-000130	NALM19
idCell:949	NALM19
NALM6	NALM6
NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NALM6
NALM-6	NALM6
CDDB:718	NALM6
ACH-000938	NALM6
idCell:474	NALM6
NAMALWA	NAMALWA
NAMALWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NAMALWA
CDDB:719	NAMALWA
ACH-000944	NAMALWA
idCell:475	NAMALWA
NB1	NB1
NB1_AUTONOMIC_GANGLIA	NB1
NB-1	NB1
CDDB:720	NB1
ACH-000804	NB1
idCell:476	NB1
NB4	NB4
NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NB4
NB-4	NB4
CDDB:721	NB4
ACH-000294	NB4
idCell:477	NB4
NC37	NC37
CDDB:722	NC37
idCell:1051	NC37
NCCSTCK140	NCCSTCK140
NCCSTCK140_STOMACH	NCCSTCK140
NCC-StC-K140	NCCSTCK140
CDDB:723	NCCSTCK140
ACH-000110	NCCSTCK140
idCell:858	NCCSTCK140
NCIADRRES	NCIADRRES
NCI-ADR-RES	NCIADRRES
CDDB:725	NCIADRRES
idCell:1169	NCIADRRES
NCIH322M	NCIH322M
NCIH322M_LUNG	NCIH322M
NCI-H322M	NCIH322M
CDDB:817	NCIH322M
ACH-002172	NCIH322M
NCIH676B	NCIH676B
CDDB:835	NCIH676B
idCell:1041	NCIH676B
NCO2	NCO2
NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NCO2
CDDB:851	NCO2
ACH-000076	NCO2
idCell:577	NCO2
NH6	NH6
NH6_AUTONOMIC_GANGLIA	NH6
NH-6	NH6
CDDB:852	NH6
ACH-000203	NH6
idCell:578	NH6
NIBRI	NIBRI
CDDB:853	NIBRI
NMCG1	NMCG1
NMCG1_CENTRAL_NERVOUS_SYSTEM	NMCG1
NMC-G1	NMCG1
CDDB:855	NMCG1
ACH-000200	NMCG1
idCell:580	NMCG1
NO10	NO10
NO10_CENTRAL_NERVOUS_SYSTEM	NO10
no-10	NO10
CDDB:856	NO10
ACH-001605	NO10
idCell:581	NO10
NO11	NO11
NO11_CENTRAL_NERVOUS_SYSTEM	NO11
no-11	NO11
CDDB:857	NO11
ACH-001606	NO11
idCell:582	NO11
NOMO1	NOMO1
NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NOMO1
NOMO-1	NOMO1
CDDB:858	NOMO1
ACH-000168	NOMO1
idCell:583	NOMO1
idCell:834	idCell:834
CDDB:859	idCell:834
idCell:1024	idCell:1024
CDDB:860	idCell:1024
idCell:1025	idCell:1025
CDDB:861	idCell:1025
idCell:1028	idCell:1028
CDDB:862	idCell:1028
idCell:1030	idCell:1030
CDDB:863	idCell:1030
idCell:1052	idCell:1052
CDDB:864	idCell:1052
idCell:1188	idCell:1188
CDDB:865	idCell:1188
idCell:933	idCell:933
CDDB:866	idCell:933
idCell:934	idCell:934
CDDB:867	idCell:934
idCell:935	idCell:935
CDDB:868	idCell:935
idCell:1016	idCell:1016
CDDB:869	idCell:1016
idCell:1020	idCell:1020
CDDB:870	idCell:1020
idCell:1021	idCell:1021
CDDB:871	idCell:1021
idCell:1022	idCell:1022
CDDB:872	idCell:1022
idCell:1023	idCell:1023
CDDB:873	idCell:1023
NUDHL1	NUDHL1
NUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NUDHL1
NU-DHL-1	NUDHL1
CDDB:874	NUDHL1
ACH-000388	NUDHL1
idCell:951	NUDHL1
NUDUL1	NUDUL1
NUDUL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NUDUL1
NU-DUL-1	NUDUL1
CDDB:875	NUDUL1
ACH-000287	NUDUL1
idCell:584	NUDUL1
NUGC2	NUGC2
NUGC2_STOMACH	NUGC2
NUGC-2	NUGC2
CDDB:876	NUGC2
ACH-000761	NUGC2
idCell:585	NUGC2
NUGC3	NUGC3
NUGC3_STOMACH	NUGC3
NUGC-3	NUGC3
CDDB:877	NUGC3
ACH-000911	NUGC3
idCell:586	NUGC3
NUGC4	NUGC4
NUGC4_STOMACH	NUGC4
NUGC-4	NUGC4
CDDB:878	NUGC4
ACH-000674	NUGC4
idCell:587	NUGC4
OAW28	OAW28
OAW28_OVARY	OAW28
OAW-28	OAW28
CDDB:879	OAW28
ACH-000116	OAW28
idCell:1002	OAW28
OAW42	OAW42
OAW42_OVARY	OAW42
OAW-42	OAW42
CDDB:880	OAW42
ACH-000704	OAW42
idCell:588	OAW42
OC314	OC314
OC314_OVARY	OC314
OC-314	OC314
OC 314	OC314
CDDB:881	OC314
ACH-000962	OC314
idCell:589	OC314
OC315	OC315
OC315_OVARY	OC315
CDDB:882	OC315
idCell:1053	OC315
OC316	OC316
OC316_OVARY	OC316
CDDB:883	OC316
ACH-001145	OC316
idCell:590	OC316
OCIAML2	OCIAML2
OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCIAML2
OCI-AML2	OCIAML2
CDDB:884	OCIAML2
ACH-000113	OCIAML2
idCell:976	OCIAML2
OCIAML3	OCIAML3
OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCIAML3
OCI-AML3	OCIAML3
CDDB:885	OCIAML3
ACH-000336	OCIAML3
idCell:964	OCIAML3
OCIAML5	OCIAML5
OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCIAML5
OCI-AML5	OCIAML5
CDDB:886	OCIAML5
ACH-000065	OCIAML5
idCell:978	OCIAML5
OCILY10	OCILY10
OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCILY10
OCI-LY10	OCILY10
CDDB:887	OCILY10
ACH-001146	OCILY10
idCell:591	OCILY10
OCILY19	OCILY19
OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCILY19
OCI-LY-19	OCILY19
CDDB:888	OCILY19
ACH-000124	OCILY19
idCell:959	OCILY19
OCILY3	OCILY3
OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCILY3
OCI-LY3	OCILY3
CDDB:889	OCILY3
ACH-000158	OCILY3
idCell:592	OCILY3
OCIM1	OCIM1
OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCIM1
OCI-M1	OCIM1
CDDB:890	OCIM1
ACH-000751	OCIM1
idCell:593	OCIM1
OCIMY5	OCIMY5
OCIMY5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCIMY5
CDDB:891	OCIMY5
ACH-000854	OCIMY5
idCell:1123	OCIMY5
OCIMY7	OCIMY7
OCIMY7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCIMY7
CDDB:892	OCIMY7
ACH-000436	OCIMY7
idCell:1124	OCIMY7
OCUM1	OCUM1
OCUM1_STOMACH	OCUM1
OCUM-1	OCUM1
CDDB:893	OCUM1
ACH-000247	OCUM1
idCell:594	OCUM1
OE19	OE19
OE19_OESOPHAGUS	OE19
CDDB:894	OE19
ACH-000679	OE19
idCell:595	OE19
OE21	OE21
OE21_OESOPHAGUS	OE21
CDDB:895	OE21
ACH-000544	OE21
idCell:596	OE21
OE33	OE33
OE33_OESOPHAGUS	OE33
CDDB:896	OE33
ACH-000383	OE33
idCell:597	OE33
OELE	OELE
OELE_OVARY	OELE
CDDB:897	OELE
ACH-000494	OELE
idCell:1079	OELE
ONCODG1	ONCODG1
ONCODG1_OVARY	ONCODG1
ONCO-DG-1	ONCODG1
CDDB:898	ONCODG1
ACH-000013	ONCODG1
idCell:598	ONCODG1
ONS76	ONS76
ONS76_CENTRAL_NERVOUS_SYSTEM	ONS76
ONS-76	ONS76
CDDB:899	ONS76
ACH-000776	ONS76
idCell:599	ONS76
OPM1	OPM1
OPM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OPM1
CDDB:900	OPM1
ACH-000057	OPM1
idCell:1125	OPM1
OPM2	OPM2
OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OPM2
OPM-2	OPM2
CDDB:901	OPM2
ACH-000024	OPM2
idCell:600	OPM2
OSRC2	OSRC2
OSRC2_KIDNEY	OSRC2
OS-RC-2	OSRC2
CDDB:902	OSRC2
ACH-000159	OSRC2
idCell:601	OSRC2
OUMS23	OUMS23
OUMS23_LARGE_INTESTINE	OUMS23
OUMS-23	OUMS23
CDDB:903	OUMS23
ACH-000296	OUMS23
idCell:602	OUMS23
OUMS27	OUMS27
OUMS27_BONE	OUMS27
OUMS-27	OUMS27
CDDB:904	OUMS27
ACH-001150	OUMS27
idCell:603	OUMS27
OV56	OV56
OV56_OVARY	OV56
CDDB:905	OV56
ACH-000091	OV56
idCell:604	OV56
OV7	OV7
OV7_OVARY	OV7
CDDB:906	OV7
ACH-000688	OV7
idCell:996	OV7
OV90	OV90
OV90_OVARY	OV90
OV-90	OV90
CDDB:907	OV90
ACH-000291	OV90
idCell:605	OV90
OVCAR4	OVCAR4
OVCAR4_OVARY	OVCAR4
OVCAR-4	OVCAR4
CDDB:908	OVCAR4
ACH-000617	OVCAR4
idCell:606	OVCAR4
OVCAR5	OVCAR5
OVCAR5_OVARY	OVCAR5
OVCAR-5	OVCAR5
CDDB:909	OVCAR5
ACH-001151	OVCAR5
idCell:1170	OVCAR5
OVCAR8	OVCAR8
OVCAR8_OVARY	OVCAR8
OVCAR-8	OVCAR8
CDDB:910	OVCAR8
ACH-000696	OVCAR8
idCell:607	OVCAR8
OVISE	OVISE
OVISE_OVARY	OVISE
CDDB:911	OVISE
ACH-000527	OVISE
idCell:608	OVISE
OVK18	OVK18
OVK18_OVARY	OVK18
CDDB:912	OVK18
ACH-000947	OVK18
idCell:862	OVK18
OVKATE	OVKATE
OVKATE_OVARY	OVKATE
CDDB:913	OVKATE
ACH-000443	OVKATE
idCell:609	OVKATE
OVMANA	OVMANA
OVMANA_OVARY	OVMANA
CDDB:914	OVMANA
ACH-000646	OVMANA
idCell:610	OVMANA
OVSAHO	OVSAHO
OVSAHO_OVARY	OVSAHO
CDDB:915	OVSAHO
ACH-000409	OVSAHO
idCell:611	OVSAHO
OVTOKO	OVTOKO
OVTOKO_OVARY	OVTOKO
CDDB:916	OVTOKO
ACH-000663	OVTOKO
idCell:612	OVTOKO
P12ICHIKAWA	P12ICHIKAWA
P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	P12ICHIKAWA
P12-ICHIKAWA	P12ICHIKAWA
CDDB:917	P12ICHIKAWA
ACH-000372	P12ICHIKAWA
idCell:613	P12ICHIKAWA
P31FUJ	P31FUJ
P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	P31FUJ
P31-FUJ	P31FUJ
P31/FUJ	P31FUJ
CDDB:918	P31FUJ
ACH-000770	P31FUJ
idCell:614	P31FUJ
P3HR1	P3HR1
P3HR1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	P3HR1
P3HR-1	P3HR1
CDDB:919	P3HR1
ACH-000707	P3HR1
idCell:615	P3HR1
PANC0203	PANC0203
PANC0203_PANCREAS	PANC0203
PANC-02-03	PANC0203
Panc 02.03	PANC0203
CDDB:920	PANC0203
ACH-000042	PANC0203
idCell:616	PANC0203
PANC0213	PANC0213
PANC0213_PANCREAS	PANC0213
PANC-02-13	PANC0213
Panc 02.13	PANC0213
CDDB:921	PANC0213
ACH-000031	PANC0213
idCell:617	PANC0213
PANC0327	PANC0327
PANC0327_PANCREAS	PANC0327
PANC-03-27	PANC0327
Panc 03.27	PANC0327
CDDB:922	PANC0327
ACH-000139	PANC0327
idCell:618	PANC0327
PANC0403	PANC0403
PANC0403_PANCREAS	PANC0403
PANC-04-03	PANC0403
Panc 04.03	PANC0403
CDDB:923	PANC0403
ACH-000235	PANC0403
idCell:619	PANC0403
PANC0504	PANC0504
PANC0504_PANCREAS	PANC0504
PANC-05-04	PANC0504
Panc 05.04	PANC0504
CDDB:924	PANC0504
ACH-000093	PANC0504
idCell:620	PANC0504
PANC0813	PANC0813
PANC0813_PANCREAS	PANC0813
PANC-08-13	PANC0813
Panc 08.13	PANC0813
CDDB:925	PANC0813
ACH-000417	PANC0813
idCell:621	PANC0813
PANC1	PANC1
PANC1_PANCREAS	PANC1
PANC-1	PANC1
CDDB:926	PANC1
ACH-000164	PANC1
idCell:623	PANC1
PANC1005	PANC1005
PANC1005_PANCREAS	PANC1005
Panc 10.05	PANC1005
PANC-10-05	PANC1005
CDDB:927	PANC1005
ACH-000060	PANC1005
idCell:622	PANC1005
PATU8902	PATU8902
PATU8902_PANCREAS	PATU8902
PA-TU-8902	PATU8902
CDDB:928	PATU8902
ACH-000599	PATU8902
idCell:624	PATU8902
PATU8988S	PATU8988S
PATU8988S_PANCREAS	PATU8988S
PA-TU-8988S	PATU8988S
CDDB:929	PATU8988S
ACH-000022	PATU8988S
idCell:625	PATU8988S
PATU8988T	PATU8988T
PATU8988T_PANCREAS	PATU8988T
PA-TU-8988T	PATU8988T
CDDB:930	PATU8988T
ACH-000023	PATU8988T
idCell:626	PATU8988T
PC14	PC14
PC14_LUNG	PC14
PC-14	PC14
CDDB:931	PC14
ACH-000030	PC14
idCell:627	PC14
PC3	PC3
PC3_PROSTATE	PC3
PC-3	PC3
CDDB:932	PC3
ACH-000090	PC3
idCell:628	PC3
PC9	PC9
PC9_LUNG	PC9
PC-9	PC9
CDDB:933	PC9
ACH-000779	PC9
PCM6	PCM6
PCM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PCM6
CDDB:934	PCM6
ACH-001162	PCM6
idCell:863	PCM6
PECAPJ15	PECAPJ15
PECAPJ15_UPPER_AERODIGESTIVE_TRACT	PECAPJ15
PE/CA-PJ15	PECAPJ15
CDDB:935	PECAPJ15
ACH-000619	PECAPJ15
idCell:997	PECAPJ15
PECAPJ34CLONEC12	PECAPJ34CLONEC12
PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT	PECAPJ34CLONEC12
PE/CA-PJ34 (clone C12)	PECAPJ34CLONEC12
PECAPJ34cloneC12	PECAPJ34CLONEC12
CDDB:937	PECAPJ34CLONEC12
ACH-000606	PECAPJ34CLONEC12
idCell:998	PECAPJ34CLONEC12
PECAPJ41CLONED2	PECAPJ41CLONED2
PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT	PECAPJ41CLONED2
PE/CA-PJ41 (clone D2)	PECAPJ41CLONED2
PECAPJ41cloneD2	PECAPJ41CLONED2
CDDB:939	PECAPJ41CLONED2
ACH-000732	PECAPJ41CLONED2
idCell:999	PECAPJ41CLONED2
PECAPJ49	PECAPJ49
PECAPJ49_UPPER_AERODIGESTIVE_TRACT	PECAPJ49
PE/CA-PJ49	PECAPJ49
CDDB:940	PECAPJ49
ACH-000735	PECAPJ49
idCell:1000	PECAPJ49
PEER	PEER
PEER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PEER
CDDB:941	PEER
ACH-000519	PEER
idCell:629	PEER
PF382	PF382
PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PF382
PF-382	PF382
CDDB:942	PF382
ACH-000937	PF382
idCell:630	PF382
PFEIFFER	PFEIFFER
PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PFEIFFER
Pfeiffer	PFEIFFER
CDDB:943	PFEIFFER
ACH-000140	PFEIFFER
idCell:631	PFEIFFER
PK1	PK1
PK1_PANCREAS	PK1
PK-1	PK1
CDDB:944	PK1
ACH-000307	PK1
idCell:632	PK1
PK45H	PK45H
PK45H_PANCREAS	PK45H
PK-45H	PK45H
CDDB:945	PK45H
ACH-000468	PK45H
idCell:633	PK45H
PK59	PK59
PK59_PANCREAS	PK59
PK-59	PK59
CDDB:946	PK59
ACH-000205	PK59
idCell:634	PK59
PL21	PL21
PL21_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PL21
PL-21	PL21
CDDB:947	PL21
ACH-000218	PL21
idCell:974	PL21
PL45	PL45
PL45_PANCREAS	PL45
CDDB:948	PL45
ACH-001171	PL45
idCell:635	PL45
PLB985	PLB985
PLB985_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PLB985
CDDB:949	PLB985
ACH-000034	PLB985
PLCPRF5	PLCPRF5
PLCPRF5_LIVER	PLCPRF5
PLC-PRF-5	PLCPRF5
PLC/PRF/5	PLCPRF5
Alexander cells	PLCPRF5
ALEXANDERCELLS_LIVER	PLCPRF5
CDDB:950	PLCPRF5
ACH-001318	PLCPRF5
idCell:636	PLCPRF5
idCell:31	PLCPRF5
PRECLH	PRECLH
PRECLH_PROSTATE	PRECLH
CDDB:951	PRECLH
ACH-000170	PRECLH
idCell:1080	PRECLH
PSN1	PSN1
PSN1_PANCREAS	PSN1
CDDB:952	PSN1
ACH-000320	PSN1
idCell:637	PSN1
PSTS	PSTS
CDDB:953	PSTS
idCell:1189	PSTS
QGP1	QGP1
QGP1_PANCREAS	QGP1
QGP-1	QGP1
CDDB:954	QGP1
ACH-000347	QGP1
idCell:638	QGP1
RAJI	RAJI
RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	RAJI
Raji	RAJI
CDDB:955	RAJI
ACH-000654	RAJI
idCell:639	RAJI
RCC10RGB	RCC10RGB
RCC10RGB_KIDNEY	RCC10RGB
CDDB:956	RCC10RGB
ACH-000189	RCC10RGB
idCell:640	RCC10RGB
RCC4	RCC4
RCC4_KIDNEY	RCC4
CDDB:957	RCC4
ACH-001175	RCC4
idCell:1081	RCC4
RCHACV	RCHACV
RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	RCHACV
